"Species","Pvalue","Ctlmean","Ctlmedian","CRCmean","CRCmedian","Study","pvalue","adj.fdr.p","Enrichment"
"Clostridiales_bacterium_1_7_47FAA",0.00102250413068658,0.0139784905660377,"0",0.034354,"0.00867","YuJ_2015",0.00102250413068658,0.0292315886772752,"Nodiff"
"Eubacterium_eligens",0.00127519403202199,3.05330056603774,"1.47966",1.4466036,"0.06188","YuJ_2015",0.00127519403202199,0.0344302388645937,"Nodiff"
"Eubacterium_limosum",0.00145692949400999,0.00375471698113208,"0",0.0251484,"0","YuJ_2015",0.00145692949400999,0.0372667228467818,"Nodiff"
"Haemophilus_parainfluenzae",0.00162928264261876,0.387735849056604,"0.02959",0.154295866666667,"0.00538","YuJ_2015",0.00162928264261876,0.0395915682156359,"Nodiff"
"Peptostreptococcus_anaerobius",0.00205815672679923,9.05660377358491e-06,"0",0.0731458666666667,"0","YuJ_2015",0.00205815672679923,0.047631627105925,"Nodiff"
"Coprobacillus_unclassified",0.00217276618186554,0.0357475471698113,"0.00196",0.227161066666667,"0.02026","YuJ_2015",0.00217276618186554,0.0479983801993933,"Nodiff"
"Atopobium_rimae",0.00238687158324172,0,"0",0.000849866666666667,"0","YuJ_2015",0.00238687158324172,0.0504356343241511,"Nodiff"
"Atopobium_parvulum",0.00277490644642653,0.000617547169811321,"0",0.0109590666666667,"0","YuJ_2015",0.00277490644642653,0.0541280933150905,"Nodiff"
"Haemophilus_sputorum",0.00278549495747358,0.0029788679245283,"0",6.58666666666667e-05,"0","YuJ_2015",0.00278549495747358,0.0541280933150905,"Nodiff"
"Clostridium_ramosum",0.00289574161767974,0.0102703773584906,"0",0.0347852,"0.00274","YuJ_2015",0.00289574161767974,0.0541280933150905,"Nodiff"
"Clostridium_scindens",0.00318447503952399,0.000484528301886792,"0",0.00587346666666667,"0","YuJ_2015",0.00318447503952399,0.0573205507114318,"Nodiff"
