"Species","Pvalue","Ctlmean","Ctlmedian","CRCmean","CRCmedian","Study","pvalue","adj.fdr.p","Enrichment"
"Parabacteroides_unclassified",0.192721721851805,0.3972235,"0",0.41233775,"0","PRJDB4176",0.192721721851805,0.56250442957763,"Nodiff"
"Fusobacterium_periodonticum",0.201283508158865,0.00360325,"0",0.0045015,"0","PRJDB4176",0.201283508158865,0.56250442957763,"Nodiff"
"Roseburia_intestinalis",0.203365445641407,0.471092,"0.00233",0.7399215,"0","PRJDB4176",0.203365445641407,0.56250442957763,"Nodiff"
"Porphyromonas_asaccharolytica",0.205403508527833,0.00012825,"0",0.050365,"0","PRJDB4176",0.205403508527833,0.56250442957763,"Nodiff"
"Leptotrichia_unclassified",0.20908420830404,0.00107725,"0",0.00044975,"0","PRJDB4176",0.20908420830404,0.56250442957763,"Nodiff"
"Ruminococcus_lactaris",0.211426663500789,0.36635625,"0",0.0560555,"0","PRJDB4176",0.211426663500789,0.56250442957763,"Nodiff"
"Bacteroides_thetaiotaomicron",0.212572275466929,1.43061275,"0.56937",1.78803725,"1.092835","PRJDB4176",0.212572275466929,0.56250442957763,"Nodiff"
"Bacteroides_salyersiae",0.213380520361054,0.28198625,"0",0.41592225,"0","PRJDB4176",0.213380520361054,0.56250442957763,"Nodiff"
"Erysipelotrichaceae_bacterium_21_3",0.213961888502824,0.0062295,"0",0.0097965,"0","PRJDB4176",0.213961888502824,0.56250442957763,"Nodiff"
"Eubacterium_biforme",0.225469614528687,0.40965625,"0",0.7718745,"0","PRJDB4176",0.225469614528687,0.56250442957763,"Nodiff"
"Eubacterium_infirmum",0.229962811988579,0.001651,"0",0.00316625,"0","PRJDB4176",0.229962811988579,0.56250442957763,"Nodiff"
"Enterobacter_cloacae",0.230782744121956,0.0800075,"0",0.09717225,"0","PRJDB4176",0.230782744121956,0.56250442957763,"Nodiff"
"Parabacteroides_goldsteinii",0.232488289987593,0.0375545,"0",0.268298,"0","PRJDB4176",0.232488289987593,0.56250442957763,"Nodiff"
"Clostridium_clostridioforme",0.234210592257119,0.23216525,"0",0.03487825,"0","PRJDB4176",0.234210592257119,0.56250442957763,"Nodiff"
"Clostridium_bolteae",0.234530385474148,0.64078675,"0.05448",0.66382575,"0.1687","PRJDB4176",0.234530385474148,0.56250442957763,"Nodiff"
"Actinomyces_graevenitzii",0.236031316859016,0.00145425,"0",0.0024895,"0","PRJDB4176",0.236031316859016,0.56250442957763,"Nodiff"
"Eubacterium_limosum",0.242749148327474,0.00167575,"0",0.0043185,"0","PRJDB4176",0.242749148327474,0.56250442957763,"Nodiff"
"Coprobacillus_unclassified",0.248484902353472,0.33195075,"0.036975",0.193812,"0.007765","PRJDB4176",0.248484902353472,0.56250442957763,"Nodiff"
"Butyricicoccus_pullicaecorum",0.250758005805413,0.02104025,"0",0.008609,"0","PRJDB4176",0.250758005805413,0.56250442957763,"Nodiff"
"Bacteroides_uniformis",0.252149037278692,2.66228125,"0.66041",3.904545,"1.23825","PRJDB4176",0.252149037278692,0.56250442957763,"Nodiff"
"Roseburia_unclassified",0.257044051725141,0.0846775,"0",0.05023025,"0","PRJDB4176",0.257044051725141,0.56250442957763,"Nodiff"
"Ruminococcus_callidus",0.260411055766074,0.08134575,"0",0.1355185,"0","PRJDB4176",0.260411055766074,0.56250442957763,"Nodiff"
"Eubacterium_siraeum",0.2620230388189,0.4737155,"0",0.88891075,"0","PRJDB4176",0.2620230388189,0.56250442957763,"Nodiff"
"Parabacteroides_distasonis",0.264822709816096,2.2624955,"0.12704",1.3963235,"0.63583","PRJDB4176",0.264822709816096,0.56250442957763,"Nodiff"
