"Species","Pvalue","Ctlmean","Ctlmedian","CRCmean","CRCmedian","Study","pvalue","adj.fdr.p","Enrichment"
"Lactobacillus_salivarius",0.225171296901701,0.00106173076923077,"0",0.00284846153846154,"0","VogtmannE_2016",0.225171296901701,0.594126592058315,"Nodiff"
"Prevotella_copri",0.225374064118996,3.44626173076923,"0.004305",3.48642076923077,"0.00239","VogtmannE_2016",0.225374064118996,0.594126592058315,"Nodiff"
"Mitsuokella_unclassified",0.227910401786442,0.0125165384615385,"0.00249",0.00335961538461538,"0","VogtmannE_2016",0.227910401786442,0.594126592058315,"Nodiff"
"Bacteroides_eggerthii",0.231692970256692,0.867791153846154,"0",0.855558269230769,"6e-05","VogtmannE_2016",0.231692970256692,0.594126592058315,"Nodiff"
"Olsenella_unclassified",0.236339215785774,0.00163846153846154,"0",0.00104788461538462,"0","VogtmannE_2016",0.236339215785774,0.594126592058315,"Nodiff"
"Clostridium_citroniae",0.238593935658351,0.0181588461538462,"0.00497",0.0201557692307692,"0.009895","VogtmannE_2016",0.238593935658351,0.594126592058315,"Nodiff"
"Atopobium_parvulum",0.239887428882453,0.00306653846153846,"0",0.0102734615384615,"0","VogtmannE_2016",0.239887428882453,0.594126592058315,"Nodiff"
"Lactobacillus_reuteri",0.239996842329905,0.000411538461538462,"0",0.0633238461538462,"0","VogtmannE_2016",0.239996842329905,0.594126592058315,"Nodiff"
"Megamonas_unclassified",0.239996842329905,0.593953076923077,"0",0.0631169230769231,"0","VogtmannE_2016",0.239996842329905,0.594126592058315,"Nodiff"
"Lachnospiraceae_bacterium_4_1_37FAA",0.246417978902665,0.00193326923076923,"0",0.00303961538461538,"0","VogtmannE_2016",0.246417978902665,0.594126592058315,"Nodiff"
"Eubacterium_cylindroides",0.2500848938274,0.0649861538461538,"0",0.150705192307692,"0","VogtmannE_2016",0.2500848938274,0.594126592058315,"Nodiff"
"Lactobacillus_delbrueckii",0.258438122168825,0.00163288461538462,"0",0.000637692307692308,"0","VogtmannE_2016",0.258438122168825,0.594126592058315,"Nodiff"
"Erysipelotrichaceae_bacterium_5_2_54FAA",0.261491529078441,0.0220617307692308,"0",0.0178388461538462,"0","VogtmannE_2016",0.261491529078441,0.594126592058315,"Nodiff"
"Butyricicoccus_pullicaecorum",0.265633348646699,0.00145403846153846,"0",0.0200236538461538,"0","VogtmannE_2016",0.265633348646699,0.594126592058315,"Nodiff"
"Lachnospiraceae_bacterium_5_1_63FAA",0.265899644554007,0.107512692307692,"0.04123",0.0842880769230769,"0.02061","VogtmannE_2016",0.265899644554007,0.594126592058315,"Nodiff"
"Parabacteroides_johnsonii",0.266665838663682,0.0869686538461538,"0",0.00480538461538462,"0","VogtmannE_2016",0.266665838663682,0.594126592058315,"Nodiff"
"Gordonibacter_pamelaeae",0.267501883367163,0.0301923076923077,"0.0024",0.0140803846153846,"0.00041","VogtmannE_2016",0.267501883367163,0.594126592058315,"Nodiff"
"Lactobacillus_fermentum",0.271264916318731,0.00634173076923077,"0",0.000944230769230769,"0","VogtmannE_2016",0.271264916318731,0.594126592058315,"Nodiff"
"Alistipes_senegalensis",0.280626001078591,0.0471263461538462,"0.01636",0.0318273076923077,"0.007505","VogtmannE_2016",0.280626001078591,0.594126592058315,"Nodiff"
"Coprobacillus_unclassified",0.285636721974171,0.134303461538462,"0.00373",0.172438653846154,"0.009415","VogtmannE_2016",0.285636721974171,0.594126592058315,"Nodiff"
"Streptococcus_anginosus",0.297921429556716,0.0116171153846154,"0",0.0617065384615385,"0","VogtmannE_2016",0.297921429556716,0.594126592058315,"Nodiff"
"Haemophilus_sputorum",0.301062450182929,0.00123692307692308,"0",2.5e-06,"0","VogtmannE_2016",0.301062450182929,0.594126592058315,"Nodiff"
"Klebsiella_oxytoca",0.301062450182929,0.000923269230769231,"0",0.000104038461538462,"0","VogtmannE_2016",0.301062450182929,0.594126592058315,"Nodiff"
"Olsenella_uli",0.301062450182929,1.82692307692308e-05,"0",0.00141346153846154,"0","VogtmannE_2016",0.301062450182929,0.594126592058315,"Nodiff"
"Propionibacterium_freudenreichii",0.301062450182929,0.000512692307692308,"0",6.84615384615385e-05,"0","VogtmannE_2016",0.301062450182929,0.594126592058315,"Nodiff"
"Pseudomonas_unclassified",0.303421123338482,0.00387403846153846,"0",0.000904423076923077,"0","VogtmannE_2016",0.303421123338482,0.594126592058315,"Nodiff"
"Anaerostipes_hadrus",0.306950946107536,0.0961207692307692,"0.031735",0.0573098076923077,"0.021255","VogtmannE_2016",0.306950946107536,0.594126592058315,"Nodiff"
"Streptococcus_mitis_oralis_pneumoniae",0.307397377379645,0.0064125,"0",0.0101671153846154,"0","VogtmannE_2016",0.307397377379645,0.594126592058315,"Nodiff"
"Granulicella_unclassified",0.307755786103057,0.000788846153846154,"0",0.000806730769230769,"0","VogtmannE_2016",0.307755786103057,0.594126592058315,"Nodiff"
"Streptococcus_thermophilus",0.308934678181366,0.0895898076923077,"0",0.00283423076923077,"0","VogtmannE_2016",0.308934678181366,0.594126592058315,"Nodiff"
"Bacteroides_coprophilus",0.310274946557178,2.69230769230769e-06,"0",0.0824478846153846,"0","VogtmannE_2016",0.310274946557178,0.594126592058315,"Nodiff"
"Campylobacter_showae",0.310274946557178,9.57692307692308e-05,"0",0.00112865384615385,"0","VogtmannE_2016",0.310274946557178,0.594126592058315,"Nodiff"
"Dysgonomonas_unclassified",0.310274946557178,1.13461538461538e-05,"0",0.000173846153846154,"0","VogtmannE_2016",0.310274946557178,0.594126592058315,"Nodiff"
"Proteus_mirabilis",0.310274946557178,0.001565,"0",0.00802346153846154,"0","VogtmannE_2016",0.310274946557178,0.594126592058315,"Nodiff"
"Rothia_dentocariosa",0.310274946557178,9.07692307692308e-05,"0",0.000254423076923077,"0","VogtmannE_2016",0.310274946557178,0.594126592058315,"Nodiff"
"Clostridium_butyricum",0.319671645109629,0.000821730769230769,"0",0.0123151923076923,"0","VogtmannE_2016",0.319671645109629,0.594126592058315,"Nodiff"
"Synergistes_sp_3_1_syn1",0.319671645109629,0.0261159615384615,"0",0.0500594230769231,"0","VogtmannE_2016",0.319671645109629,0.594126592058315,"Nodiff"
"Acinetobacter_pittii_calcoaceticus_nosocomialis",0.326706554868585,0.000587884615384615,"0",0,"0","VogtmannE_2016",0.326706554868585,0.594126592058315,"Nodiff"
"Actinomyces_massiliensis",0.326706554868585,2.5e-06,"0",0,"0","VogtmannE_2016",0.326706554868585,0.594126592058315,"Nodiff"
