"Species","Pvalue","Ctlmean","Ctlmedian","CRCmean","CRCmedian","Study","pvalue","adj.fdr.p","Enrichment"
"Lachnospiraceae_bacterium_oral_taxon_082",0.257348456908861,0,"0",1.04347826086957e-05,"0","FengQ_2015",0.257348456908861,0.479603942421059,"Nodiff"
"Lactobacillus_gastricus",0.257348456908861,0,"0",9.10869565217391e-05,"0","FengQ_2015",0.257348456908861,0.479603942421059,"Nodiff"
"Mobiluncus_curtisii",0.257348456908861,0,"0",1.28260869565217e-05,"0","FengQ_2015",0.257348456908861,0.479603942421059,"Nodiff"
"Mobiluncus_unclassified",0.257348456908861,0,"0",5.65217391304348e-05,"0","FengQ_2015",0.257348456908861,0.479603942421059,"Nodiff"
"Morganella_morganii",0.257348456908861,0,"0",5.58695652173913e-05,"0","FengQ_2015",0.257348456908861,0.479603942421059,"Nodiff"
"Neisseria_flavescens",0.257348456908861,0,"0",3.60869565217391e-05,"0","FengQ_2015",0.257348456908861,0.479603942421059,"Nodiff"
"Pasteurella_multocida",0.257348456908861,0,"0",2.56521739130435e-05,"0","FengQ_2015",0.257348456908861,0.479603942421059,"Nodiff"
"Porphyromonas_gingivalis",0.257348456908861,0,"0",0.000515217391304348,"0","FengQ_2015",0.257348456908861,0.479603942421059,"Nodiff"
"Prevotella_buccalis",0.257348456908861,0,"0",0.000500652173913043,"0","FengQ_2015",0.257348456908861,0.479603942421059,"Nodiff"
"Prevotella_histicola",0.257348456908861,0,"0",2.8695652173913e-05,"0","FengQ_2015",0.257348456908861,0.479603942421059,"Nodiff"
"Prevotella_melaninogenica",0.257348456908861,0,"0",0.000304347826086957,"0","FengQ_2015",0.257348456908861,0.479603942421059,"Nodiff"
"Prevotella_nigrescens",0.257348456908861,0,"0",0.00163652173913043,"0","FengQ_2015",0.257348456908861,0.479603942421059,"Nodiff"
"Prevotella_oris",0.257348456908861,0,"0",0.000268478260869565,"0","FengQ_2015",0.257348456908861,0.479603942421059,"Nodiff"
"Proteus_unclassified",0.257348456908861,0,"0",0.000124565217391304,"0","FengQ_2015",0.257348456908861,0.479603942421059,"Nodiff"
"Pyramidobacter_piscolens",0.257348456908861,0,"0",0.000960652173913043,"0","FengQ_2015",0.257348456908861,0.479603942421059,"Nodiff"
"Selenomonas_bovis",0.257348456908861,0,"0",8.91304347826087e-06,"0","FengQ_2015",0.257348456908861,0.479603942421059,"Nodiff"
"Selenomonas_noxia",0.257348456908861,0,"0",3.76086956521739e-05,"0","FengQ_2015",0.257348456908861,0.479603942421059,"Nodiff"
"Staphylococcus_haemolyticus",0.257348456908861,0,"0",0.00715565217391304,"0","FengQ_2015",0.257348456908861,0.479603942421059,"Nodiff"
"Staphylococcus_warneri",0.257348456908861,0,"0",0.000190652173913043,"0","FengQ_2015",0.257348456908861,0.479603942421059,"Nodiff"
"Streptococcus_macedonicus",0.257348456908861,0,"0",7.60869565217391e-06,"0","FengQ_2015",0.257348456908861,0.479603942421059,"Nodiff"
"Streptococcus_massiliensis",0.257348456908861,0,"0",0.000369782608695652,"0","FengQ_2015",0.257348456908861,0.479603942421059,"Nodiff"
"Succinatimonas_hippei",0.257348456908861,0,"0",4.76086956521739e-05,"0","FengQ_2015",0.257348456908861,0.479603942421059,"Nodiff"
"Veillonella_sp_6_1_27",0.257348456908861,0,"0",0.0056545652173913,"0","FengQ_2015",0.257348456908861,0.479603942421059,"Nodiff"
"Weissella_confusa",0.257348456908861,0,"0",6.26086956521739e-05,"0","FengQ_2015",0.257348456908861,0.479603942421059,"Nodiff"
"Corynebacterium_durum",0.264659358426995,0.0014527868852459,"0",0.000373478260869565,"0","FengQ_2015",0.264659358426995,0.491367563570119,"Nodiff"
"Bifidobacterium_dentium",0.273305503814041,0.04847,"0",0.0140113043478261,"0","FengQ_2015",0.273305503814041,0.505512435625971,"Nodiff"
