"Accuracy","Kappa","AccuracyLower","AccuracyUpper","AccuracyNull","AccuracyPValue","McnemarPValue","Sensitivity","Specificity","Pos.Pred.Value","Neg.Pred.Value","Precision","Recall","F1","Prevalence","Detection.Rate","Detection.Prevalence","Balanced.Accuracy","Study","RepeatTimes","Fold","FeatureCount"
0.826086956521739,0.648854961832061,0.612188110045203,0.950492354694207,0.521739130434783,0.00249088839748405,0.617075077451974,0.916666666666667,0.727272727272727,0.785714285714286,0.888888888888889,0.785714285714286,0.916666666666667,0.846153846153846,0.521739130434783,0.478260869565217,0.608695652173913,0.821969696969697,"ZellerG_2014",8,1,50
0.826086956521739,0.648854961832061,0.612188110045203,0.950492354694207,0.521739130434783,0.00249088839748405,0.617075077451974,0.916666666666667,0.727272727272727,0.785714285714286,0.888888888888889,0.785714285714286,0.916666666666667,0.846153846153846,0.521739130434783,0.478260869565217,0.608695652173913,0.821969696969697,"ZellerG_2014",7,5,50
0.826086956521739,0.646153846153846,0.612188110045203,0.950492354694207,0.521739130434783,0.00249088839748405,0.133614402537715,1,0.636363636363636,0.75,1,0.75,1,0.857142857142857,0.521739130434783,0.521739130434783,0.695652173913043,0.818181818181818,"ZellerG_2014",7,4,50
0.818181818181818,0.627118644067797,0.597154216922129,0.948132700687563,0.545454545454545,0.00743562327649019,0.617075077451974,0.916666666666667,0.7,0.785714285714286,0.875,0.785714285714286,0.916666666666667,0.846153846153846,0.545454545454545,0.5,0.636363636363636,0.808333333333333,"ZellerG_2014",7,3,50
0.863636363636364,0.722689075630252,0.650877902742592,0.970944148871253,0.545454545454545,0.00173164607190107,1,0.916666666666667,0.8,0.846153846153846,0.888888888888889,0.846153846153846,0.916666666666667,0.88,0.545454545454545,0.5,0.590909090909091,0.858333333333333,"ZellerG_2014",7,2,50
0.818181818181818,0.627118644067797,0.597154216922129,0.948132700687563,0.545454545454545,0.00743562327649019,0.617075077451974,0.916666666666667,0.7,0.785714285714286,0.875,0.785714285714286,0.916666666666667,0.846153846153846,0.545454545454545,0.5,0.636363636363636,0.808333333333333,"ZellerG_2014",7,1,50
0.869565217391304,0.735632183908046,0.664110862462879,0.972248492577207,0.521739130434783,0.000507248875127303,0.248213078989924,1,0.727272727272727,0.8,1,0.8,1,0.888888888888889,0.521739130434783,0.521739130434783,0.652173913043478,0.863636363636364,"ZellerG_2014",6,5,50
0.956521739130435,0.91254752851711,0.78051339254652,0.998899831369559,0.521739130434783,7.00636984347578e-06,1,1,0.909090909090909,0.923076923076923,1,0.923076923076923,1,0.96,0.521739130434783,0.521739130434783,0.565217391304348,0.954545454545455,"ZellerG_2014",6,4,50
0.772727272727273,0.53781512605042,0.546296376337878,0.921793739648108,0.545454545454545,0.0245475548902575,1,0.833333333333333,0.7,0.769230769230769,0.777777777777778,0.769230769230769,0.833333333333333,0.8,0.545454545454545,0.454545454545455,0.590909090909091,0.766666666666667,"ZellerG_2014",6,3,50
0.956521739130435,0.91254752851711,0.78051339254652,0.998899831369559,0.521739130434783,7.00636984347578e-06,1,1,0.909090909090909,0.923076923076923,1,0.923076923076923,1,0.96,0.521739130434783,0.521739130434783,0.565217391304348,0.954545454545455,"ZellerG_2014",6,2,50
0.869565217391304,0.735632183908046,0.664110862462879,0.972248492577207,0.521739130434783,0.000507248875127303,0.248213078989924,1,0.727272727272727,0.8,1,0.8,1,0.888888888888889,0.521739130434783,0.521739130434783,0.652173913043478,0.863636363636364,"ZellerG_2014",6,1,50
0.826086956521739,0.646153846153846,0.612188110045203,0.950492354694207,0.521739130434783,0.00249088839748405,0.133614402537715,1,0.636363636363636,0.75,1,0.75,1,0.857142857142857,0.521739130434783,0.521739130434783,0.695652173913043,0.818181818181818,"ZellerG_2014",5,5,50
0.91304347826087,0.825757575757576,0.719620664090589,0.989290033962124,0.521739130434783,7.4454797522194e-05,1,0.916666666666667,0.909090909090909,0.916666666666667,0.909090909090909,0.916666666666667,0.916666666666667,0.916666666666667,0.521739130434783,0.478260869565217,0.521739130434783,0.912878787878788,"ZellerG_2014",5,4,50
0.869565217391304,0.739622641509434,0.664110862462879,0.972248492577207,0.521739130434783,0.000507248875127303,1,0.833333333333333,0.909090909090909,0.909090909090909,0.833333333333333,0.909090909090909,0.833333333333333,0.869565217391304,0.521739130434783,0.434782608695652,0.478260869565217,0.871212121212121,"ZellerG_2014",5,3,50
0.869565217391304,0.725099601593625,0.664110862462879,0.972248492577207,0.565217391304348,0.00194866323295587,0.248213078989924,1,0.7,0.8125,1,0.8125,1,0.896551724137931,0.565217391304348,0.565217391304348,0.695652173913043,0.85,"ZellerG_2014",5,2,50
1,1,0.851814871084776,1,0.521739130434783,3.17269577817771e-07,NA,1,1,1,1,1,1,1,0.521739130434783,0.521739130434783,0.521739130434783,1,"ZellerG_2014",5,1,50
0.958333333333333,0.915492957746479,0.788798316543027,0.99894564755453,0.541666666666667,8.67175643051954e-06,1,1,0.909090909090909,0.928571428571429,1,0.928571428571429,1,0.962962962962963,0.541666666666667,0.541666666666667,0.583333333333333,0.954545454545455,"ZellerG_2014",4,5,50
0.909090909090909,0.813559322033898,0.708387258446067,0.988794413975849,0.545454545454545,0.000290641304425921,0.479500122186953,1,0.8,0.857142857142857,1,0.857142857142857,1,0.923076923076923,0.545454545454545,0.545454545454545,0.636363636363636,0.9,"ZellerG_2014",4,4,50
1,1,0.851814871084776,1,0.521739130434783,3.17269577817771e-07,NA,1,1,1,1,1,1,1,0.521739130434783,0.521739130434783,0.521739130434783,1,"ZellerG_2014",4,3,50
0.791666666666667,0.577464788732394,0.578487156362747,0.928681382801945,0.541666666666667,0.0103081952332158,1,0.846153846153846,0.727272727272727,0.785714285714286,0.8,0.785714285714286,0.846153846153846,0.814814814814815,0.541666666666667,0.458333333333333,0.583333333333333,0.786713286713287,"ZellerG_2014",4,2,50
0.875,0.742857142857143,0.676388641811167,0.973440685013751,0.541666666666667,0.000588127290497055,0.248213078989924,1,0.727272727272727,0.8125,1,0.8125,1,0.896551724137931,0.541666666666667,0.541666666666667,0.666666666666667,0.863636363636364,"ZellerG_2014",4,1,50
0.869565217391304,0.735632183908046,0.664110862462879,0.972248492577207,0.521739130434783,0.000507248875127303,0.248213078989924,1,0.727272727272727,0.8,1,0.8,1,0.888888888888889,0.521739130434783,0.521739130434783,0.652173913043478,0.863636363636364,"ZellerG_2014",3,5,50
0.869565217391304,0.735632183908046,0.664110862462879,0.972248492577207,0.521739130434783,0.000507248875127303,0.248213078989924,1,0.727272727272727,0.8,1,0.8,1,0.888888888888889,0.521739130434783,0.521739130434783,0.652173913043478,0.863636363636364,"ZellerG_2014",3,4,50
1,1,0.851814871084776,1,0.565217391304348,1.99966329364443e-06,NA,1,1,1,1,1,1,1,0.565217391304348,0.565217391304348,0.565217391304348,1,"ZellerG_2014",3,3,50
0.956521739130435,0.91254752851711,0.78051339254652,0.998899831369559,0.521739130434783,7.00636984347578e-06,1,1,0.909090909090909,0.923076923076923,1,0.923076923076923,1,0.96,0.521739130434783,0.521739130434783,0.565217391304348,0.954545454545455,"ZellerG_2014",3,2,50
0.91304347826087,0.825757575757576,0.719620664090589,0.989290033962124,0.521739130434783,7.4454797522194e-05,1,0.916666666666667,0.909090909090909,0.916666666666667,0.909090909090909,0.916666666666667,0.916666666666667,0.916666666666667,0.521739130434783,0.478260869565217,0.521739130434783,0.912878787878788,"ZellerG_2014",3,1,50
0.91304347826087,0.82442748091603,0.719620664090589,0.989290033962124,0.521739130434783,7.4454797522194e-05,0.479500122186953,1,0.818181818181818,0.857142857142857,1,0.857142857142857,1,0.923076923076923,0.521739130434783,0.521739130434783,0.608695652173913,0.909090909090909,"ZellerG_2014",2,5,50
0.956521739130435,0.91254752851711,0.78051339254652,0.998899831369559,0.521739130434783,7.00636984347578e-06,1,1,0.909090909090909,0.923076923076923,1,0.923076923076923,1,0.96,0.521739130434783,0.521739130434783,0.565217391304348,0.954545454545455,"ZellerG_2014",2,4,50
0.863636363636364,0.727272727272727,0.650877902742592,0.970944148871253,0.545454545454545,0.00173164607190107,1,0.833333333333333,0.9,0.909090909090909,0.818181818181818,0.909090909090909,0.833333333333333,0.869565217391304,0.545454545454545,0.454545454545455,0.5,0.866666666666667,"ZellerG_2014",2,3,50
0.956521739130435,0.91254752851711,0.78051339254652,0.998899831369559,0.565217391304348,3.73783215658151e-05,1,0.923076923076923,1,1,0.909090909090909,1,0.923076923076923,0.96,0.565217391304348,0.521739130434783,0.521739130434783,0.961538461538462,"ZellerG_2014",2,2,50
0.869565217391304,0.731517509727626,0.664110862462879,0.972248492577207,0.565217391304348,0.00194866323295587,1,0.923076923076923,0.8,0.857142857142857,0.888888888888889,0.857142857142857,0.923076923076923,0.888888888888889,0.565217391304348,0.521739130434783,0.608695652173913,0.861538461538462,"ZellerG_2014",2,1,50
0.818181818181818,0.627118644067797,0.597154216922129,0.948132700687563,0.545454545454545,0.00743562327649019,0.617075077451974,0.916666666666667,0.7,0.785714285714286,0.875,0.785714285714286,0.916666666666667,0.846153846153846,0.545454545454545,0.5,0.636363636363636,0.808333333333333,"ZellerG_2014",1,5,50
0.826086956521739,0.654135338345865,0.612188110045203,0.950492354694207,0.521739130434783,0.00249088839748405,0.617075077451974,0.75,0.909090909090909,0.9,0.769230769230769,0.9,0.75,0.818181818181818,0.521739130434783,0.391304347826087,0.434782608695652,0.829545454545455,"ZellerG_2014",1,4,50
0.791666666666667,0.565217391304348,0.578487156362747,0.928681382801945,0.541666666666667,0.0103081952332158,0.0736382701203028,1,0.545454545454545,0.722222222222222,1,0.722222222222222,1,0.838709677419355,0.541666666666667,0.541666666666667,0.75,0.772727272727273,"ZellerG_2014",1,3,50
1,1,0.857526402277474,1,0.541666666666667,4.06977738616441e-07,NA,1,1,1,1,1,1,1,0.541666666666667,0.541666666666667,0.541666666666667,1,"ZellerG_2014",1,2,50
0.91304347826087,0.825757575757576,0.719620664090589,0.989290033962124,0.521739130434783,7.4454797522194e-05,1,0.916666666666667,0.909090909090909,0.916666666666667,0.909090909090909,0.916666666666667,0.916666666666667,0.916666666666667,0.521739130434783,0.478260869565217,0.521739130434783,0.912878787878788,"ZellerG_2014",1,1,50
0.884615384615385,0.766467065868263,0.698459599892432,0.975541924682038,0.576923076923077,0.000750756922359313,1,0.909090909090909,0.866666666666667,0.833333333333333,0.928571428571429,0.833333333333333,0.909090909090909,0.869565217391304,0.423076923076923,0.384615384615385,0.461538461538462,0.887878787878788,"YuJ_2015",10,5,50
0.807692307692308,0.610778443113772,0.606494472060678,0.934451891263217,0.576923076923077,0.0119944914769295,1,0.818181818181818,0.8,0.75,0.857142857142857,0.75,0.818181818181818,0.782608695652174,0.423076923076923,0.346153846153846,0.461538461538462,0.809090909090909,"YuJ_2015",10,4,50
0.807692307692308,0.619883040935673,0.606494472060678,0.934451891263217,0.576923076923077,0.0119944914769295,0.371093369522698,0.909090909090909,0.733333333333333,0.714285714285714,0.916666666666667,0.714285714285714,0.909090909090909,0.8,0.423076923076923,0.384615384615385,0.538461538461538,0.821212121212121,"YuJ_2015",10,3,50
0.807692307692308,0.601226993865031,0.606494472060678,0.934451891263217,0.576923076923077,0.0119944914769295,1,0.727272727272727,0.866666666666667,0.8,0.8125,0.8,0.727272727272727,0.761904761904762,0.423076923076923,0.307692307692308,0.384615384615385,0.796969696969697,"YuJ_2015",10,2,50
0.72,0.406779661016949,0.506123178193745,0.879283311495933,0.6,0.153551734755933,1,0.6,0.8,0.666666666666667,0.75,0.666666666666667,0.6,0.631578947368421,0.4,0.24,0.36,0.7,"YuJ_2015",10,1,50
0.84,0.67741935483871,0.639171545540728,0.95462054762829,0.6,0.00947083092519007,0.617075077451974,0.9,0.8,0.75,0.923076923076923,0.75,0.9,0.818181818181818,0.4,0.36,0.48,0.85,"YuJ_2015",9,5,50
0.730769230769231,0.455089820359281,0.522125210306169,0.884267786708496,0.576923076923077,0.0801859877957969,1,0.727272727272727,0.733333333333333,0.666666666666667,0.785714285714286,0.666666666666667,0.727272727272727,0.695652173913043,0.423076923076923,0.307692307692308,0.461538461538462,0.73030303030303,"YuJ_2015",9,4,50
0.76,0.482758620689655,0.548711982183314,0.906435560668257,0.6,0.0735652578301738,0.683091398309609,0.6,0.866666666666667,0.75,0.764705882352941,0.75,0.6,0.666666666666667,0.4,0.24,0.32,0.733333333333333,"YuJ_2015",9,3,50
0.846153846153846,0.677018633540373,0.651321214464639,0.956436523461076,0.576923076923077,0.00341094648574343,0.617075077451974,0.727272727272727,0.933333333333333,0.888888888888889,0.823529411764706,0.888888888888889,0.727272727272727,0.8,0.423076923076923,0.307692307692308,0.346153846153846,0.83030303030303,"YuJ_2015",9,2,50
0.807692307692308,0.601226993865031,0.606494472060678,0.934451891263217,0.576923076923077,0.0119944914769295,1,0.727272727272727,0.866666666666667,0.8,0.8125,0.8,0.727272727272727,0.761904761904762,0.423076923076923,0.307692307692308,0.384615384615385,0.796969696969697,"YuJ_2015",9,1,50
0.846153846153846,0.684848484848485,0.651321214464639,0.956436523461076,0.576923076923077,0.00341094648574343,1,0.818181818181818,0.866666666666667,0.818181818181818,0.866666666666667,0.818181818181818,0.818181818181818,0.818181818181818,0.423076923076923,0.346153846153846,0.423076923076923,0.842424242424243,"YuJ_2015",8,5,50
0.84,0.655172413793103,0.639171545540728,0.95462054762829,0.6,0.00947083092519007,0.617075077451974,0.7,0.933333333333333,0.875,0.823529411764706,0.875,0.7,0.777777777777778,0.4,0.28,0.32,0.816666666666667,"YuJ_2015",8,4,50
0.769230769230769,0.527272727272727,0.563524903058613,0.910259889115425,0.576923076923077,0.0340255902876405,1,0.727272727272727,0.8,0.727272727272727,0.8,0.727272727272727,0.727272727272727,0.727272727272727,0.423076923076923,0.307692307692308,0.423076923076923,0.763636363636364,"YuJ_2015",8,3,50
0.807692307692308,0.610778443113772,0.606494472060678,0.934451891263217,0.576923076923077,0.0119944914769295,1,0.818181818181818,0.8,0.75,0.857142857142857,0.75,0.818181818181818,0.782608695652174,0.423076923076923,0.346153846153846,0.461538461538462,0.809090909090909,"YuJ_2015",8,2,50
0.84,0.666666666666667,0.639171545540728,0.95462054762829,0.6,0.00947083092519007,1,0.8,0.866666666666667,0.8,0.866666666666667,0.8,0.8,0.8,0.4,0.32,0.4,0.833333333333333,"YuJ_2015",8,1,50
0.615384615384615,0.212121212121212,0.405707535298591,0.79773975634498,0.576923076923077,0.425495850897404,1,0.545454545454545,0.666666666666667,0.545454545454545,0.666666666666667,0.545454545454545,0.545454545454545,0.545454545454545,0.423076923076923,0.230769230769231,0.423076923076923,0.606060606060606,"YuJ_2015",7,5,50
0.769230769230769,0.527272727272727,0.563524903058613,0.910259889115425,0.576923076923077,0.0340255902876405,1,0.727272727272727,0.8,0.727272727272727,0.8,0.727272727272727,0.727272727272727,0.727272727272727,0.423076923076923,0.307692307692308,0.423076923076923,0.763636363636364,"YuJ_2015",7,4,50
0.769230769230769,0.549132947976879,0.563524903058613,0.910259889115425,0.576923076923077,0.0340255902876405,0.220671361919847,0.909090909090909,0.666666666666667,0.666666666666667,0.909090909090909,0.666666666666667,0.909090909090909,0.769230769230769,0.423076923076923,0.384615384615385,0.576923076923077,0.787878787878788,"YuJ_2015",7,3,50
0.88,0.745762711864407,0.687809692713765,0.974534603352267,0.6,0.00236676882981011,1,0.8,0.933333333333333,0.888888888888889,0.875,0.888888888888889,0.8,0.842105263157895,0.4,0.32,0.36,0.866666666666667,"YuJ_2015",7,2,50
0.884615384615385,0.760736196319018,0.698459599892432,0.975541924682038,0.576923076923077,0.000750756922359313,1,0.818181818181818,0.933333333333333,0.9,0.875,0.9,0.818181818181818,0.857142857142857,0.423076923076923,0.346153846153846,0.384615384615385,0.875757575757576,"YuJ_2015",7,1,50
0.846153846153846,0.684848484848485,0.651321214464639,0.956436523461076,0.576923076923077,0.00341094648574343,1,0.818181818181818,0.866666666666667,0.818181818181818,0.866666666666667,0.818181818181818,0.818181818181818,0.818181818181818,0.423076923076923,0.346153846153846,0.423076923076923,0.842424242424243,"YuJ_2015",6,5,50
0.807692307692308,0.601226993865031,0.606494472060678,0.934451891263217,0.576923076923077,0.0119944914769295,1,0.727272727272727,0.866666666666667,0.8,0.8125,0.8,0.727272727272727,0.761904761904762,0.423076923076923,0.307692307692308,0.384615384615385,0.796969696969697,"YuJ_2015",6,4,50
0.769230769230769,0.527272727272727,0.563524903058613,0.910259889115425,0.576923076923077,0.0340255902876405,1,0.727272727272727,0.8,0.727272727272727,0.8,0.727272727272727,0.727272727272727,0.727272727272727,0.423076923076923,0.307692307692308,0.423076923076923,0.763636363636364,"YuJ_2015",6,3,50
0.84,0.666666666666667,0.639171545540728,0.95462054762829,0.6,0.00947083092519007,1,0.8,0.866666666666667,0.8,0.866666666666667,0.8,0.8,0.8,0.4,0.32,0.4,0.833333333333333,"YuJ_2015",6,2,50
0.84,0.67741935483871,0.639171545540728,0.95462054762829,0.6,0.00947083092519007,0.617075077451974,0.9,0.8,0.75,0.923076923076923,0.75,0.9,0.818181818181818,0.4,0.36,0.48,0.85,"YuJ_2015",6,1,50
0.846153846153846,0.684848484848485,0.651321214464639,0.956436523461076,0.576923076923077,0.00341094648574343,1,0.818181818181818,0.866666666666667,0.818181818181818,0.866666666666667,0.818181818181818,0.818181818181818,0.818181818181818,0.423076923076923,0.346153846153846,0.423076923076923,0.842424242424243,"YuJ_2015",5,5,50
0.88,0.761904761904762,0.687809692713765,0.974534603352267,0.6,0.00236676882981011,0.248213078989924,1,0.8,0.769230769230769,1,0.769230769230769,1,0.869565217391304,0.4,0.4,0.52,0.9,"YuJ_2015",5,4,50
0.730769230769231,0.455089820359281,0.522125210306169,0.884267786708496,0.576923076923077,0.0801859877957969,1,0.727272727272727,0.733333333333333,0.666666666666667,0.785714285714286,0.666666666666667,0.727272727272727,0.695652173913043,0.423076923076923,0.307692307692308,0.461538461538462,0.73030303030303,"YuJ_2015",5,3,50
0.730769230769231,0.455089820359281,0.522125210306169,0.884267786708496,0.576923076923077,0.0801859877957969,1,0.727272727272727,0.733333333333333,0.666666666666667,0.785714285714286,0.666666666666667,0.727272727272727,0.695652173913043,0.423076923076923,0.307692307692308,0.461538461538462,0.73030303030303,"YuJ_2015",5,2,50
0.846153846153846,0.684848484848485,0.651321214464639,0.956436523461076,0.576923076923077,0.00341094648574343,1,0.818181818181818,0.866666666666667,0.818181818181818,0.866666666666667,0.818181818181818,0.818181818181818,0.818181818181818,0.423076923076923,0.346153846153846,0.423076923076923,0.842424242424243,"YuJ_2015",5,1,50
0.76,0.5,0.548711982183314,0.906435560668257,0.6,0.0735652578301738,1,0.7,0.8,0.7,0.8,0.7,0.7,0.7,0.4,0.28,0.4,0.75,"YuJ_2015",4,5,50
0.846153846153846,0.684848484848485,0.651321214464639,0.956436523461076,0.576923076923077,0.00341094648574343,1,0.818181818181818,0.866666666666667,0.818181818181818,0.866666666666667,0.818181818181818,0.818181818181818,0.818181818181818,0.423076923076923,0.346153846153846,0.423076923076923,0.842424242424243,"YuJ_2015",4,4,50
0.92,0.833333333333333,0.739694157894786,0.990160409981202,0.6,0.000429297349251938,1,0.9,0.933333333333333,0.9,0.933333333333333,0.9,0.9,0.9,0.4,0.36,0.4,0.916666666666667,"YuJ_2015",4,3,50
0.88,0.754098360655738,0.687809692713765,0.974534603352267,0.6,0.00236676882981011,1,0.9,0.866666666666667,0.818181818181818,0.928571428571428,0.818181818181818,0.9,0.857142857142857,0.4,0.36,0.44,0.883333333333333,"YuJ_2015",4,2,50
0.807692307692308,0.610778443113772,0.606494472060678,0.934451891263217,0.576923076923077,0.0119944914769295,1,0.818181818181818,0.8,0.75,0.857142857142857,0.75,0.818181818181818,0.782608695652174,0.423076923076923,0.346153846153846,0.461538461538462,0.809090909090909,"YuJ_2015",4,1,50
0.88,0.745762711864407,0.687809692713765,0.974534603352267,0.6,0.00236676882981011,1,0.8,0.933333333333333,0.888888888888889,0.875,0.888888888888889,0.8,0.842105263157895,0.4,0.32,0.36,0.866666666666667,"YuJ_2015",3,5,50
0.884615384615385,0.760736196319018,0.698459599892432,0.975541924682038,0.576923076923077,0.000750756922359313,1,0.818181818181818,0.933333333333333,0.9,0.875,0.9,0.818181818181818,0.857142857142857,0.423076923076923,0.346153846153846,0.384615384615385,0.875757575757576,"YuJ_2015",3,4,50
0.76,0.5,0.548711982183314,0.906435560668257,0.6,0.0735652578301738,1,0.7,0.8,0.7,0.8,0.7,0.7,0.7,0.4,0.28,0.4,0.75,"YuJ_2015",3,3,50
