"","Species","Increasing.Rank.Min","Decreasing.Rank.Min","Increasing.Rank.Max","Decreasing.Rank.Max","Increasing.Rank.Average","Decreasing.Rank.Average","Decre.maxRank.P","Decre.aveRank.P","Decre.minRank.P","Decre.minRank.P.FDR","Decre.maxRank.P.FDR","Decre.aveRank.P.FDR","Incre.aveRank.P","Enriched","Ctrlmean","CRCmean","log2FC","ID","Label","Shape"
"222","Clostridium_sp_D5",6055,2206,7796,3947,6925.5,3076.5,0.394660533946605,0.307619238076192,0.220577942205779,0.423517488676664,0.906134139061341,0.646196896345351,0.692480751924808,"N.S.","0.000458173076923077","0.000867564102564103",0.921077673691107,"","","B"
"223","Clostridium_sp_HGF2",1,4902,5100,10001,2550.5,7451.5,1,0.745075492450755,0.49015098490151,0.693554173994365,1,0.920580154822356,0.255024497550245,"N.S.","0.00144384615384615","0.000334807692307692",-2.10851244717977,"","","B"
"224","Clostridium_sp_KLE_1755",8825,1114,8888,1177,8856.5,1145.5,0.117688231176882,0.114538546145385,0.111388861113889,0.258264619397933,0.549168308975554,0.50215374803983,0.885561443855614,"N.S.","0.0113523397435897","0.024395608974359",1.10363182596663,"","","B"
"225","Clostridium_sp_L2_50",477,9520,482,9525,479.5,9522.5,0.952404759524048,0.952154784521548,0.951904809519048,0.991829471177339,1,0.995856292454934,0.0479452054794521,"Ctrl","0.467822884615385","0.318413846153846",-0.555059363598086,"","","B"
"226","Clostridium_sp_SS2_1",7164,1,10001,2838,8582.5,1419.5,0.283771622837716,0.141935806419358,9.99900009999e-05,0.000430495872568432,0.780472710304727,0.52248100189981,0.858164183581642,"N.S.","0","0.00378144230769231",Inf,"","","B"
"227","Clostridium_spiroforme",449,9511,491,9553,470,9532,0.955204479552045,0.953104689531047,0.951004899510049,0.991829471177339,1,0.995856292454934,0.046995300469953,"Ctrl","0.0153917628205128","0.00817865384615385",-0.912223163681293,"","","B"
"228","Clostridium_symbiosum",10001,1,10001,1,10001,1,9.99900009999e-05,9.99900009999e-05,9.99900009999e-05,0.000430495872568432,0.0065357100653571,0.0065357100653571,1,"Disease","0.0276873076923077","0.120993878205128",2.12763737659367,"Clostridium_symbiosum","","A"
"229","Collinsella_aerofaciens",6621,3376,6626,3381,6623.5,3378.5,0.338066193380662,0.337816218378162,0.337566243375662,0.571082656440238,0.865016345340555,0.693971031468282,0.662283771622838,"N.S.","1.41437137820513","1.30432185897436",-0.116861067253238,"","","B"
"230","Collinsella_intestinalis",1943,7993,2009,8059,1976,8026,0.805819418058194,0.802519748025197,0.799220077992201,0.925344985630261,1,0.949919235050179,0.197580241975802,"N.S.","0.0212494551282051","0.0158115384615385",-0.426448099947411,"","","B"
"231","Collinsella_stercoris",5552,4038,5964,4450,5758,4244,0.444955504449555,0.424357564243576,0.403759624037596,0.656794501545321,0.906134139061341,0.77319558366744,0.575742425757424,"N.S.","0.000666730769230769","0.00166317307692308",1.31876209618356,"","","B"
"232","Collinsella_tanakaei",9161,830,9172,841,9166.5,835.5,0.0840915908409159,0.0835416458354165,0.082991700829917,0.207913006608747,0.448930662489307,0.425072527712264,0.916558344165583,"N.S.","0.0416432051282051","0.047256858974359",0.182442628789349,"","","B"
"233","Collinsella_unclassified",2714,7235,2767,7288,2740.5,7261.5,0.728727127287271,0.726077392260774,0.723427657234277,0.868354733808756,1,0.920580154822356,0.274022597740226,"N.S.","0.00386471153846154","0.0105552884615385",1.44953336537654,"","","B"
"234","Comamonas_testosteroni",6142,2153,7849,3860,6995.5,3006.5,0.385961403859614,0.300619938006199,0.215278472152785,0.421758096669897,0.906134139061341,0.640374639006688,0.699480051994801,"N.S.","1.2724358974359e-05","2.84615384615385e-05",1.16142066920715,"","","B"
"235","Comamonas_unclassified",587,9353,649,9415,618,9384,0.941405859414059,0.938306169383062,0.935206479352065,0.987391275556732,1,0.993581937829781,0.0617938206179382,"N.S.","0.000229391025641026","0.000103878205128205",-1.1429159589989,"","","B"
"236","Coprobacillus_sp_29_1",7151,2734,7268,2851,7209.5,2792.5,0.285071492850715,0.279222077792221,0.273372662733727,0.493856644486305,0.780472710304727,0.612075225404289,0.720877912208779,"N.S.","0.0263951602564103","0.0186407692307692",-0.501812029724406,"","","B"
"237","Coprobacillus_sp_D6",6360,2972,7030,3642,6695,3307,0.364163583641636,0.330666933306669,0.297170282971703,0.523689787883957,0.906134139061341,0.681230730795115,0.669433056694331,"N.S.","0.00384512820512821","0.0105122115384615",1.45096260582217,"","","B"
"238","Coprobacillus_unclassified",8959,1042,8960,1043,8959.5,1042.5,0.104289571042896,0.104239576042396,0.104189581041896,0.249707695897077,0.51009660938668,0.474356045408117,0.895860413958604,"N.S.","0.0768829807692308","0.0852129807692308",0.148408946813983,"","","B"
"239","Coprobacter_fastidiosus",1378,8616,1386,8624,1382,8620,0.862313768623138,0.861913808619138,0.861513848615138,0.950815501271959,1,0.965035589464309,0.138186181381862,"N.S.","0.03866","0.0307723076923077",-0.329208998511784,"","","B"
"240","Coprococcus_catus",7640,2362,7640,2362,7640,2362,0.236176382361764,0.236176382361764,0.236176382361764,0.443370284381484,0.771867358718674,0.579010136960988,0.763923607639236,"N.S.","0.265010544871795","0.286383429487179",0.111898252620159,"","","B"
"241","Coprococcus_comes",143,9858,144,9859,143.5,9858.5,0.985801419858014,0.985751424857514,0.985701429857014,0.997976492448384,1,0.997988362723616,0.0143485651434857,"Ctrl","0.907221378205128","0.77179375",-0.233239276091795,"","","B"
"242","Coprococcus_eutactus",1341,8655,1347,8661,1344,8658,0.866013398660134,0.865713428657134,0.865413458654135,0.951399821849876,1,0.965035589464309,0.134386561343866,"N.S.","0.194624807692308","0.200248269230769",0.0410941595197034,"","","B"
"243","Coprococcus_sp_ART55_1",1345,8648,1354,8657,1349.5,8652.5,0.865613438656134,0.865163483651635,0.864713528647135,0.951399821849876,1,0.965035589464309,0.134936506349365,"N.S.","1.27587596153846","0.998031506410256",-0.354330814406655,"","","B"
"244","Coriobacteriaceae_bacterium_BV3Ac1",4952,1,10001,5050,7476.5,2525.5,0.504949505049495,0.252524747525247,9.99900009999e-05,0.000430495872568432,0.906134139061341,0.579010136960988,0.747575242475752,"N.S.","0","4.6474358974359e-05",Inf,"","","B"
"245","Coriobacteriaceae_bacterium_phI",6074,3910,6092,3928,6083,3919,0.392760723927607,0.391860813918608,0.390960903909609,0.641782853678103,0.906134139061341,0.747341976677664,0.608239176082392,"N.S.","0.0308222756410256","0.0435917307692308",0.500081104220224,"","","B"
"246","Corynebacterium_amycolatum",5004,1,10001,4998,7502.5,2499.5,0.4997500249975,0.24992500749925,9.99900009999e-05,0.000430495872568432,0.906134139061341,0.579010136960988,0.75017498250175,"N.S.","0","3.68589743589744e-06",Inf,"","","B"
"247","Corynebacterium_aurimucosum",4998,1,10001,5004,7499.5,2502.5,0.5003499650035,0.25022497750225,9.99900009999e-05,0.000430495872568432,0.906134139061341,0.579010136960988,0.74987501249875,"N.S.","0","1.92628205128205e-05",Inf,"","","B"
"248","Corynebacterium_casei",177,9681,321,9825,249,9753,0.982401759824018,0.975202479752025,0.968003199680032,0.994244893692449,1,0.997397699774831,0.0248975102489751,"Ctrl","0.000406891025641026","6.89102564102564e-06",-5.88377992494541,"","","B"
"249","Corynebacterium_crenatum",1,5040,4962,10001,2481.5,7520.5,1,0.751974802519748,0.503949605039496,0.693554173994365,1,0.920580154822356,0.248125187481252,"N.S.","1.63141025641026e-05","0",-Inf,"","","B"
"250","Corynebacterium_durum",4215,5762,4240,5787,4227.5,5774.5,0.578642135786421,0.577392260773923,0.576142385761424,0.769974675394914,1,0.868504258360775,0.422707729227077,"N.S.","0.000552307692307692","0.000539455128205128",-0.0339692592430116,"","","B"
"251","Corynebacterium_jeikeium",5024,1,10001,4978,7512.5,2489.5,0.497750224977502,0.248925107489251,9.99900009999e-05,0.000430495872568432,0.906134139061341,0.579010136960988,0.751174882511749,"N.S.","0","0.000110929487179487",Inf,"","","B"
"252","Corynebacterium_kroppenstedtii",2168,5057,4945,7834,3556.5,6445.5,0.783321667833217,0.644485551444856,0.505649435056494,0.693554173994365,1,0.905049045876662,0.355614438556144,"N.S.","1.33012820512821e-05","7.21153846153846e-06",-0.883186335017256,"","","B"
"253","Corynebacterium_matruchotii",8361,1,10001,1641,9181,821,0.164083591640836,0.0820917908209179,9.99900009999e-05,0.000430495872568432,0.662413437800605,0.425072527712264,0.918008199180082,"N.S.","0","3.36538461538462e-05",Inf,"","","B"
"254","Corynebacterium_propinquum",8312,1,10001,1690,9156.5,845.5,0.168983101689831,0.0845415458454155,9.99900009999e-05,0.000430495872568432,0.662413437800605,0.425072527712264,0.915558444155584,"N.S.","0","2.82051282051282e-05",Inf,"","","B"
"255","Corynebacterium_pseudodiphtheriticum",1,1,10001,10001,5001,5001,1,0.5000499950005,9.99900009999e-05,0.000430495872568432,1,0.77319558366744,0.5000499950005,"N.S.","0","0",NA,"","","B"
"256","Corynebacterium_pyruviciproducens",1,1,10001,10001,5001,5001,1,0.5000499950005,9.99900009999e-05,0.000430495872568432,1,0.77319558366744,0.5000499950005,"N.S.","0","0",NA,"","","B"
"257","Corynebacterium_striatum",1,1,10001,10001,5001,5001,1,0.5000499950005,9.99900009999e-05,0.000430495872568432,1,0.77319558366744,0.5000499950005,"N.S.","0","0",NA,"","","B"
"258","Corynebacterium_variabile",614,8314,1688,9388,1151,8851,0.938706129387061,0.885011498850115,0.831316868313169,0.936283665568124,1,0.974290491440153,0.115088491150885,"N.S.","0.000551602564102564","0.000192019230769231",-1.52237835876244,"","","B"
"259","Cronobacter_sakazakii",6144,2195,7807,3858,6975.5,3026.5,0.385761423857614,0.302619738026197,0.219478052194781,0.423517488676664,0.906134139061341,0.640374639006688,0.697480251974803,"N.S.","0.000632916666666667","0.00101147435897436",0.676372283819396,"","","B"
"260","Cronobacter_unclassified",4971,1,10001,5031,7486,2516,0.503049695030497,0.251574842515748,9.99900009999e-05,0.000430495872568432,0.906134139061341,0.579010136960988,0.748525147485251,"N.S.","0","6.08974358974359e-06",Inf,"","","B"
"261","Cryptobacterium_curtum",8287,1008,8994,1715,8640.5,1361.5,0.171482851714829,0.136136386361364,0.100789921007899,0.244824166232025,0.662413437800605,0.52248100189981,0.863963603639636,"N.S.","2.8974358974359e-05","0.000125032051282051",2.10944932060937,"","","B"
"262","Cupriavidus_unclassified",1,1,10001,10001,5001,5001,1,0.5000499950005,9.99900009999e-05,0.000430495872568432,1,0.77319558366744,0.5000499950005,"N.S.","0","0",NA,"","","B"
"263","Deinococcus_unclassified",2363,7636,2366,7639,2364.5,7637.5,0.763823617638236,0.763673632636736,0.763523647635237,0.895552206606419,1,0.92437936341046,0.236426357364264,"N.S.","0.000792179487179487","0.000769358974358974",-0.0421704435814828,"","","B"
"264","Desulfotomaculum_ruminis",4949,1,10001,5053,7475,2527,0.505249475052495,0.252674732526747,9.99900009999e-05,0.000430495872568432,0.906134139061341,0.579010136960988,0.747425257474253,"N.S.","0","0",NA,"","","B"
"265","Desulfovibrio_desulfuricans",9963,39,9963,39,9963,39,0.0038996100389961,0.0038996100389961,0.0038996100389961,0.0150742990217107,0.107839216078392,0.0934606539346065,0.996200379962004,"Disease","0.00692621794871795","0.0223662820512821",1.69118576608195,"","","B"
"266","Desulfovibrio_piger",9639,360,9642,363,9640.5,361.5,0.0362963703629637,0.0361463853614639,0.035996400359964,0.108745427978211,0.316155131474804,0.2949151321427,0.963953604639536,"Disease","0.0764023076923077","0.0885441346153846",0.212780527640813,"","","B"
"267","Desulfovibrio_termitidis",5065,2120,7882,4937,6473.5,3528.5,0.493650634936506,0.352814718528147,0.211978802119788,0.417569201983911,0.906134139061341,0.717303410901848,0.647285271472853,"N.S.","8.26923076923077e-06","9.1025641025641e-06",0.138519864081428,"","","B"
"268","Desulfovibrio_vulgaris",4995,2179,7823,5007,6409,3593,0.500649935006499,0.359264073592641,0.217878212178782,0.423517488676664,0.906134139061341,0.719528882766319,0.640835916408359,"N.S.","0.000366153846153846","0.000523814102564103",0.516604951381932,"","","B"
"269","Dialister_invisus",2245,7750,2252,7757,2248.5,7753.5,0.775622437756224,0.775272472752725,0.774922507749225,0.905966313937712,1,0.932141986470249,0.224827517248275,"N.S.","1.14573006410256","0.943632884615385",-0.279969581818539,"","","B"
"270","Dialister_micraerophilus",4987,1,10001,5015,7494,2508,0.501449855014499,0.250774922507749,9.99900009999e-05,0.000430495872568432,0.906134139061341,0.579010136960988,0.749325067493251,"N.S.","0","0.000871987179487179",Inf,"","","B"
"271","Dialister_succinatiphilus",1126,8850,1152,8876,1139,8863,0.887511248875112,0.886211378862114,0.884911508849115,0.962558812197449,1,0.974290491440153,0.113888611138886,"N.S.","0.10432733974359","0.112800448717949",0.112655530552834,"","","B"
"272","Dolosigranulum_pigrum",4966,1,10001,5036,7483.5,2518.5,0.503549645035496,0.251824817518248,9.99900009999e-05,0.000430495872568432,0.906134139061341,0.579010136960988,0.748275172482752,"N.S.","0","2.53205128205128e-06",Inf,"","","B"
"273","Dorea_formicigenerans",5742,4255,5747,4260,5744.5,4257.5,0.425957404259574,0.425707429257074,0.425457454254575,0.685883205401433,0.906134139061341,0.77319558366744,0.574392560743926,"N.S.","0.524191121794872","0.594808333333333",0.18233194085367,"","","B"
"274","Dorea_longicatena",3462,6538,3464,6540,3463,6539,0.653934606539346,0.653834616538346,0.653734626537346,0.830450877173767,1,0.90992380452477,0.346265373462654,"N.S.","1.05847397435897","1.08958092948718",0.0417875607958386,"","","B"
"275","Dorea_unclassified",3881,6095,3907,6121,3894,6108,0.612038796120388,0.610738926107389,0.609439056094391,0.79525713490357,1,0.901686422733497,0.389361063893611,"N.S.","0.0126264102564103","0.018243141025641",0.530909615004554,"","","B"
"276","Dysgonomonas_gadei",5007,1,10001,4995,7504,2498,0.499450054994501,0.24977502249775,9.99900009999e-05,0.000430495872568432,0.906134139061341,0.579010136960988,0.75032496750325,"N.S.","0","8.24358974358974e-05",Inf,"","","B"
"277","Dysgonomonas_mossii",1,4933,5069,10001,2535,7467,1,0.746625337466253,0.493250674932507,0.693554173994365,1,0.920580154822356,0.253474652534747,"N.S.","0.000184807692307692","0",-Inf,"","","B"
"278","Dysgonomonas_unclassified",6795,1463,8539,3207,7667,2335,0.320667933206679,0.233476652334767,0.146285371462854,0.317761879401184,0.834008325786126,0.579010136960988,0.766623337666233,"N.S.","1.89102564102564e-06","3.84615384615385e-06",1.02424754624668,"","","B"
"279","Edwardsiella_tarda",1,1,10001,10001,5001,5001,1,0.5000499950005,9.99900009999e-05,0.000430495872568432,1,0.77319558366744,0.5000499950005,"N.S.","0","0",NA,"","","B"
"280","Eggerthella_lenta",9416,586,9416,586,9416,586,0.0585941405859414,0.0585941405859414,0.0585941405859414,0.157198459258552,0.374825765286719,0.34885691758693,0.941505849415059,"N.S.","0.0245056730769231","0.0291697115384615",0.251355346787944,"","","B"
"281","Eggerthella_sp_1_3_56FAA",723,9219,783,9279,753,9249,0.927807219278072,0.924807519248075,0.921807819218078,0.984814000026446,1,0.988845198320405,0.0752924707529247,"N.S.","0.0247633333333333","0.00410519230769231",-2.5926838136343,"","","B"
"282","Eggerthella_sp_HGA1",3980,4948,5054,6022,4517,5485,0.602139786021398,0.548445155484452,0.494750524947505,0.693554173994365,1,0.837223071748027,0.451654834516548,"N.S.","0.0012963141025641","0.00227846153846154",0.81364468548807,"","","B"
"283","Eggerthella_sp_YY7918",5051,1,10001,4951,7526,2476,0.495050494950505,0.247575242475752,9.99900009999e-05,0.000430495872568432,0.906134139061341,0.579010136960988,0.752524747525247,"N.S.","0","0.000227948717948718",Inf,"","","B"
"284","Eggerthella_unclassified",7727,2274,7728,2275,7727.5,2274.5,0.227477252274773,0.227427257274273,0.227377262273773,0.431356864313569,0.753714951085537,0.579010136960988,0.772672732726727,"N.S.","0.138914775641026","0.108179006410256",-0.360779507466677,"","","B"
"285","Eggerthia_catenaformis",9481,263,9739,521,9610,392,0.0520947905209479,0.0391960803919608,0.0262973702629737,0.0851703117976491,0.351401308467284,0.299679505733637,0.960903909609039,"Disease","7.82051282051282e-06","0.000521089743589744",6.05812483522056,"","","B"
"286","Eikenella_corrodens",9951,42,9960,51,9955.5,46.5,0.0050994900509949,0.00464953504649535,0.0041995800419958,0.0161470483967646,0.118275269247269,0.101303506013035,0.995450454954505,"Disease","9.83974358974359e-05","0.00187429487179487",4.25158340996285,"","","B"
"287","Enhydrobacter_aerosaccus",1,1,10001,10001,5001,5001,1,0.5000499950005,9.99900009999e-05,0.000430495872568432,1,0.77319558366744,0.5000499950005,"N.S.","0","1.68269230769231e-05",Inf,"","","B"
"288","Enterobacter_aerogenes",3847,6020,3982,6155,3914.5,6087.5,0.615438456154385,0.608689131086891,0.601939806019398,0.792395213033441,1,0.901686422733497,0.391410858914109,"N.S.","0.00653762820512821","0.0223767948717949",1.77516416896868,"","","B"
"289","Enterobacter_cloacae",2940,7056,2946,7062,2943,7059,0.706129387061294,0.705829417058294,0.705529447055295,0.868354733808756,1,0.920580154822356,0.294270572942706,"N.S.","0.0496236217948718","0.0626464423076923",0.336205546600645,"","","B"
"290","Enterobacter_hormaechei",1,5084,4918,10001,2459.5,7542.5,1,0.754174582541746,0.508349165083492,0.693554173994365,1,0.920580154822356,0.245925407459254,"N.S.","0.000823910256410256","0",-Inf,"","","B"
"291","Enterobacter_mori",5576,2696,7306,4426,6441,3561,0.442555744425557,0.356064393560644,0.26957304269573,0.49057336079994,0.906134139061341,0.719528882766319,0.644035596440356,"N.S.","0.000147980769230769","4.56410256410256e-05",-1.69700658608297,"","","B"
"292","Enterobacteriaceae_bacterium_9_2_54FAA",3413,6485,3517,6589,3465,6537,0.658834116588341,0.653634636536346,0.648435156484352,0.825176774357962,1,0.90992380452477,0.346465353464654,"N.S.","0.00154099358974359","0.00191676282051282",0.314810969012792,"","","B"
"293","Enterococcus_asini",5015,1,10001,4987,7508,2494,0.498650134986501,0.249375062493751,9.99900009999e-05,0.000430495872568432,0.906134139061341,0.579010136960988,0.750724927507249,"N.S.","0","2.17307692307692e-05",Inf,"","","B"
"294","Enterococcus_avium",3798,5989,4013,6204,3905.5,6096.5,0.62033796620338,0.60958904109589,0.598840115988401,0.791481697418494,1,0.901686422733497,0.39051094890511,"N.S.","0.00115996794871795","0.00113916666666667",-0.0261061054284417,"","","B"
"295","Enterococcus_casseliflavus",1088,8566,1436,8914,1262,8740,0.891310868913109,0.873912608739126,0.856514348565144,0.948896481692355,1,0.968171287647815,0.126187381261874,"N.S.","0.000650897435897436","0.000161057692307692",-2.01485266377597,"","","B"
"296","Enterococcus_dispar",6778,1916,8086,3224,7432,2570,0.322367763223678,0.256974302569743,0.191580841915808,0.390217068944664,0.834008325786126,0.581020514300771,0.743125687431257,"N.S.","7.2948717948718e-05","0.00430698717948718",5.88365259547835,"","","B"
"297","Enterococcus_durans",7819,2145,7857,2183,7838,2164,0.218278172182782,0.216378362163784,0.214478552144786,0.42133901363962,0.747342884759143,0.579010136960988,0.783721627837216,"N.S.","0.00607496794871795","0.0343464423076923",2.49921196649036,"","","B"
"298","Enterococcus_faecalis",3299,6701,3301,6703,3300,6702,0.67023297670233,0.67013298670133,0.67003299670033,0.840544691175482,1,0.920580154822356,0.32996700329967,"N.S.","0.0602599038461538","0.0395447756410256",-0.607711261648979,"","","B"
"299","Enterococcus_faecium",742,9258,744,9260,743,9259,0.925907409259074,0.925807419258074,0.925707429257074,0.987200689960502,1,0.988845198320405,0.0742925707429257,"N.S.","0.0550825641025641","0.0597298717948718",0.116856906428487,"","","B"
"300","Enterococcus_gallinarum",510,8911,1091,9492,800.5,9201.5,0.949105089491051,0.92005799420058,0.891010898910109,0.966269738033738,1,0.985874363383334,0.08004199580042,"N.S.","0.00073948717948718","8.93910256410257e-05",-3.04832323021251,"","","B"
"301","Enterococcus_gilvus",1,8327,1675,10001,838,9164,1,0.916308369163084,0.832616738326167,0.936283665568124,1,0.985329120301722,0.0837916208379162,"N.S.","0.000240897435897436","0",-Inf,"","","B"
"302","Enterococcus_hirae",7252,1125,8877,2750,8064.5,1937.5,0.274972502749725,0.193730626937306,0.112488751124888,0.258264619397933,0.780472710304727,0.579010136960988,0.806369363063694,"N.S.","1.85897435897436e-05","0.000939967948717949",5.66003278795685,"","","B"
"303","Enterococcus_italicus",1,8284,1718,10001,859.5,9142.5,1,0.914158584141586,0.828317168283172,0.936283665568124,1,0.985329120301722,0.0859414058594141,"N.S.","0.000262435897435897","8.91025641025641e-06",-4.8803543142999,"","","B"
"304","Enterococcus_malodoratus",147,9519,483,9855,315,9687,0.985401459854015,0.968603139686031,0.951804819518048,0.991829471177339,1,0.997077500227185,0.0314968503149685,"Ctrl","0.000578397435897436","6.73076923076923e-07",-9.7470740476405,"","","B"
"305","Enterococcus_mundtii",7192,1,10001,2810,8596.5,1405.5,0.280971902809719,0.140535946405359,9.99900009999e-05,0.000430495872568432,0.780472710304727,0.52248100189981,0.85956404359564,"N.S.","0","0.000280769230769231",Inf,"","","B"
"306","Enterococcus_raffinosus",4995,1,10001,5007,7498,2504,0.500649935006499,0.25037496250375,9.99900009999e-05,0.000430495872568432,0.906134139061341,0.579010136960988,0.74972502749725,"N.S.","0","2.59615384615385e-05",Inf,"","","B"
"307","Enterococcus_sp_7L76",1,1,10001,10001,5001,5001,1,0.5000499950005,9.99900009999e-05,0.000430495872568432,1,0.77319558366744,0.5000499950005,"N.S.","0","0",NA,"","","B"
"308","Enterorhabdus_caecimuris",1083,8555,1447,8919,1265,8737,0.891810818918108,0.873612638736126,0.855414458554145,0.948896481692355,1,0.968171287647815,0.126487351264874,"N.S.","4.92948717948718e-05","3.21153846153846e-05",-0.618172994766619,"","","B"
"309","Eremococcus_coleocola",5025,1,10001,4977,7513,2489,0.497650234976502,0.248875112488751,9.99900009999e-05,0.000430495872568432,0.906134139061341,0.579010136960988,0.751224877512249,"N.S.","0","1.24038461538462e-05",Inf,"","","B"
"310","Erysipelotrichaceae_bacterium_2_2_44A",6820,3179,6823,3182,6821.5,3180.5,0.318168183181682,0.318018198180182,0.317868213178682,0.55048859622431,0.834008325786126,0.660852845351303,0.682081791820818,"N.S.","0.0211881730769231","0.00824823717948718",-1.36110147518052,"","","B"
"311","Erysipelotrichaceae_bacterium_21_3",3134,6863,3139,6868,3136.5,6865.5,0.686731326867313,0.686481351864814,0.686231376862314,0.855113275500873,1,0.920580154822356,0.313618638136186,"N.S.","0.00589147435897436","0.00596612179487179",0.0181647117834729,"","","B"
"312","Erysipelotrichaceae_bacterium_3_1_53",6339,3617,6385,3663,6362,3640,0.366263373662634,0.363963603639636,0.361663833616638,0.603332474177176,0.906134139061341,0.721199445989467,0.636136386361364,"N.S.","0.00295929487179487","0.00589737179487179",0.994818692969527,"","","B"
"313","Erysipelotrichaceae_bacterium_5_2_54FAA",3702,6258,3744,6300,3723,6279,0.62993700629937,0.627837216278372,0.625737426257374,0.809182031437144,1,0.905049045876662,0.372262773722628,"N.S.","0.00989557692307692","0.00135195512820513",-2.87173655150593,"","","B"
"314","Erysipelotrichaceae_bacterium_6_1_45",8573,1429,8573,1429,8573,1429,0.142885711428857,0.142885711428857,0.142885711428857,0.313137987113143,0.614940291685117,0.52248100189981,0.857214278572143,"N.S.","0.00762442307692308","0.00791964743589744",0.0548080301606279,"","","B"
"315","Escherichia_albertii",7220,1,10001,2782,8610.5,1391.5,0.278172182781722,0.139136086391361,9.99900009999e-05,0.000430495872568432,0.780472710304727,0.52248100189981,0.860963903609639,"N.S.","0","0.000111570512820513",Inf,"","","B"
"316","Escherichia_coli",9470,532,9470,532,9470,532,0.0531946805319468,0.0531946805319468,0.0531946805319468,0.145980821765152,0.354138660208053,0.342774651106318,0.946905309469053,"N.S.","2.30270256410256","2.59075131410256",0.170042465172592,"","","B"
"317","Escherichia_hermannii",4988,1,10001,5014,7494.5,2507.5,0.501349865013499,0.250724927507249,9.99900009999e-05,0.000430495872568432,0.906134139061341,0.579010136960988,0.749375062493751,"N.S.","0","1.13141025641026e-05",Inf,"","","B"
"318","Escherichia_unclassified",9868,134,9868,134,9868,134,0.0133986601339866,0.0133986601339866,0.0133986601339866,0.0479285404792854,0.19986201379862,0.195943150782961,0.986701329867013,"Disease","0.371758557692308","0.389688173076923",0.0679541940314946,"","","B"
"319","Eubacteriaceae_bacterium_ACC19a",5066,1,10001,4936,7533.5,2468.5,0.493550644935506,0.246825317468253,9.99900009999e-05,0.000430495872568432,0.906134139061341,0.579010136960988,0.753274672532747,"N.S.","0","8.6474358974359e-05",Inf,"","","B"
"320","Eubacteriaceae_bacterium_CM5",5087,1,10001,4915,7544,2458,0.491450854914509,0.245775422457754,9.99900009999e-05,0.000430495872568432,0.906134139061341,0.579010136960988,0.754324567543246,"N.S.","0","0.000162852564102564",Inf,"","","B"
"321","Eubacteriaceae_noname_unclassified",4973,1,10001,5029,7487,2515,0.502849715028497,0.251474852514749,9.99900009999e-05,0.000430495872568432,0.906134139061341,0.579010136960988,0.748625137486251,"N.S.","0","0.0005425",Inf,"","","B"
"322","Eubacterium_biforme",7575,2423,7579,2427,7577,2425,0.242675732426757,0.242475752424758,0.242275772422758,0.451285700445499,0.778945766137672,0.579010136960988,0.757624237576242,"N.S.","0.609191185897436","0.539551314102564",-0.175134894345653,"","","B"
"323","Eubacterium_brachy",6110,3879,6123,3892,6116.5,3885.5,0.389161083891611,0.388511148885112,0.387861213878612,0.641085546617752,0.906134139061341,0.747341976677664,0.611588841115888,"N.S.","0.000739647435897436","0.00196615384615385",1.41046655567582,"","","B"
"324","Eubacterium_cylindroides",5022,4966,5036,4980,5029,4973,0.497950204979502,0.497250274972503,0.496550344965503,0.693554173994365,0.906134139061341,0.77319558366744,0.502849715028497,"N.S.","0.0649707371794872","0.120379358974359",0.889726059769423,"","","B"
"325","Eubacterium_dolichum",300,9699,303,9702,301.5,9700.5,0.97010298970103,0.96995300469953,0.96980301969803,0.994244893692449,1,0.997077500227185,0.0301469853014699,"Ctrl","0.00866596153846154","0.00736804487179487",-0.234077986062814,"","","B"
"326","Eubacterium_eligens",132,9870,132,9870,132,9870,0.986901309869013,0.986901309869013,0.986901309869013,0.997976492448384,1,0.997988362723616,0.0131986801319868,"Ctrl","1.80202631410256","1.30898583333333",-0.461170594654291,"","","B"
"327","Eubacterium_hallii",552,9448,554,9450,553,9449,0.944905509449055,0.944805519448055,0.944705529447055,0.991829471177339,1,0.995856292454934,0.0552944705529447,"N.S.","1.16410432692308","0.906655128205128",-0.360594567689515,"","","B"
"328","Eubacterium_infirmum",9497,503,9499,505,9498,504,0.0504949505049495,0.0503949605039496,0.0502949705029497,0.139621945141393,0.351401308467284,0.333081370762006,0.94970502949705,"N.S.","0.000429583333333333","0.00205102564102564",2.25533560100078,"","","B"
"329","Eubacterium_limosum",9915,86,9916,87,9915.5,86.5,0.0086991300869913,0.00864913508649135,0.0085991400859914,0.0317065729324503,0.152553037379189,0.144621584353193,0.991450854914509,"Disease","0.00538288461538462","0.00855102564102564",0.667717971597218,"","","B"
"330","Eubacterium_ramulus",1498,8499,1503,8504,1500.5,8501.5,0.85031496850315,0.85006499350065,0.84981501849815,0.947313175659178,1,0.965035589464309,0.15003499650035,"N.S.","0.263673814102564","0.254202756410256",-0.0527746277251052,"","","B"
"331","Eubacterium_rectale",10,9992,10,9992,10,9992,0.999100089991001,0.999100089991001,0.999100089991001,0.999100089991001,1,0.999100089991001,0.000999900009999,"Ctrl","5.96898317307692","4.45439362179487",-0.422256136230195,"","Eubacterium_rectale","B"
"332","Eubacterium_saphenum",7950,2010,7992,2052,7971,2031,0.205179482051795,0.203079692030797,0.200979902009799,0.404774648585562,0.719629500464588,0.579010136960988,0.797020297970203,"N.S.","9.86217948717949e-05","0.000284583333333333",1.52887275809764,"","","B"
